state,county,site,date,OC PM2.5 LC TOR,OC PM2.5 LC TOT
06,073,1022,2022-03-03,2.628,2.95704
06,073,1022,2022-03-06,1.795,1.92844
06,073,1022,2022-03-09,1.908,2.06564
06,073,1022,2022-03-12,2.523,2.89382
06,073,1022,2022-03-15,2.241,2.37725
06,073,1022,2022-03-18,2.035,2.14904
06,073,1022,2022-03-21,1.509,1.59246
06,073,1022,2022-03-24,2.011,2.16167
06,073,1022,2022-03-27,1.381,1.55288
06,073,1022,2022-04-02,1.412,1.56877
06,073,1022,2022-04-05,2.288,2.42193
06,073,1022,2022-04-08,1.78,1.94949
06,073,1022,2022-04-11,1.644,1.69873
06,073,1022,2022-04-14,1.302,1.3318
06,073,1022,2022-04-17,0.933,0.95013
06,073,1022,2022-04-23,1.189,1.21195
06,073,1022,2022-04-26,2.215,2.26769
06,073,1022,2022-04-29,1.94,2.03154
06,073,1022,2022-05-02,1.257,1.30553
06,073,1022,2022-05-08,0.828,0.84906
06,073,1022,2022-05-11,0.901,0.93642
06,073,1022,2022-05-14,2.65,3.01692
06,073,1022,2022-05-20,0.913,1.00223
06,073,1022,2022-05-23,1.454,1.57017
06,073,1022,2022-05-26,1.5,1.60051
06,073,1022,2022-05-29,0.959,1.0316
06,085,0005,2022-01-02,4.248,4.76337
06,085,0005,2022-01-05,1.295,1.39517
06,085,0005,2022-01-08,3.337,3.67306
06,085,0005,2022-01-11,5.712,6.21453
06,085,0005,2022-01-14,4.708,5.0314
06,085,0005,2022-01-17,7.858,8.7908
06,085,0005,2022-01-20,5.633,6.04878
06,085,0005,2022-01-23,4.748,5.19892
06,085,0005,2022-01-26,5.175,5.81592
06,085,0005,2022-01-29,8.363,9.23908
06,085,0005,2022-02-01,3.846,3.89528
06,085,0005,2022-02-04,5.569,5.97159
06,085,0005,2022-02-07,6.286,6.71057
06,085,0005,2022-02-10,4.248,4.31987
06,085,0005,2022-02-13,5.351,5.81222
06,085,0005,2022-02-16,1.868,1.94972
06,085,0005,2022-02-19,6.083,6.42542
06,085,0005,2022-02-22,0.986,1.03572
06,085,0005,2022-02-25,3.485,3.74508
06,085,0005,2022-02-28,4.207,4.51662
06,085,0005,2022-03-03,2.33,2.54269
06,085,0005,2022-03-06,1.534,1.66786
06,085,0005,2022-03-09,2.517,2.64069
06,085,0005,2022-03-12,2.672,2.90365
06,085,0005,2022-03-15,0.908,0.92568
06,085,0005,2022-03-18,2.309,2.42936
06,085,0005,2022-03-21,2.115,2.19664
06,085,0005,2022-03-24,1.641,1.7736
06,085,0005,2022-03-27,0.856,0.89116
06,085,0005,2022-03-30,0.917,0.9523
06,085,0005,2022-04-02,2.108,2.17497
06,085,0005,2022-04-05,1.059,1.06889
06,085,0005,2022-04-08,2.596,2.69797
06,085,0005,2022-04-11,0.695,0.71496
06,085,0005,2022-04-14,1.23,1.2466
06,085,0005,2022-04-17,1.109,1.16787
06,085,0005,2022-04-20,2.866,2.92651
06,085,0005,2022-04-23,1.484,1.51881
06,085,0005,2022-04-26,1.986,2.011
06,085,0005,2022-04-29,2.118,2.20795
06,085,0005,2022-05-02,0.733,0.74879
06,085,0005,2022-05-05,1.31,1.35669
06,085,0005,2022-05-08,0.572,0.59153
06,085,0005,2022-05-11,1.249,1.27963
06,085,0005,2022-05-14,1.151,1.21015
06,085,0005,2022-05-17,1.589,1.67053
06,085,0005,2022-05-20,1.588,1.62663
06,085,0005,2022-05-23,1.45,1.51516
06,085,0005,2022-05-26,1.579,1.6556
06,085,0005,2022-05-29,0.654,0.72317
08,001,0010,2022-01-05,1.075,1.19818
08,001,0010,2022-01-11,3.398,3.68057
08,001,0010,2022-01-17,3.472,3.51909
08,001,0010,2022-01-23,1.78,1.96646
08,001,0010,2022-01-29,2.691,2.92255
08,001,0010,2022-02-04,2.894,3.15464
08,001,0010,2022-02-10,0.899,0.95763
08,001,0010,2022-02-16,0.93,1.03416
08,001,0010,2022-02-22,0.733,0.83017
08,001,0010,2022-02-28,1.55,1.71939
08,001,0010,2022-03-06,0.835,0.91492
08,001,0010,2022-03-12,0.96,1.03713
08,001,0010,2022-03-18,1.311,1.52154
08,001,0010,2022-03-24,1.243,1.30728
08,001,0010,2022-03-30,0.597,0.67616
08,001,0010,2022-04-05,0.791,0.79776
08,001,0010,2022-04-11,1.254,1.27477
08,001,0010,2022-04-17,0.737,0.75366
08,001,0010,2022-05-05,1.445,1.59662
08,001,0010,2022-05-11,1.795,1.85248
08,001,0010,2022-05-17,3.62,3.60402
08,001,0010,2022-05-23,1.011,1.08748
08,001,0010,2022-05-29,1.158,1.2044
08,031,0026,2022-01-02,1.268,1.4006
08,031,0026,2022-01-05,1.236,1.42988
08,031,0026,2022-01-08,1.457,1.64492
08,031,0026,2022-01-11,1.911,2.0511
08,031,0026,2022-01-14,1.271,1.40679
08,031,0026,2022-01-17,2.547,2.79538
08,031,0026,2022-01-20,1.975,2.46898
08,031,0026,2022-01-23,1.689,1.84694
08,031,0026,2022-01-26,3.012,3.37548
08,031,0026,2022-01-29,2.05,2.19355
08,031,0026,2022-02-01,1.471,1.5077
08,031,0026,2022-02-04,1.722,1.94746
08,031,0026,2022-02-07,1.245,1.34362
08,031,0026,2022-02-10,0.646,0.69984
08,031,0026,2022-02-13,1.062,1.19493
08,031,0026,2022-02-16,1.201,1.3409
08,031,0026,2022-02-19,0.791,0.86858
08,031,0026,2022-02-22,1.43,1.65501
08,031,0026,2022-02-25,2.463,2.91035
08,031,0026,2022-02-28,1.361,1.50947
08,031,0026,2022-03-03,1.608,1.67424
08,031,0026,2022-03-06,0.886,1.05827
08,031,0026,2022-03-09,0.899,0.95435
08,031,0026,2022-03-12,0.836,0.95486
08,031,0026,2022-03-15,1.092,1.14991
08,031,0026,2022-03-18,0.919,1.01852
08,031,0026,2022-03-21,0.816,0.88376999999999994
08,031,0026,2022-03-24,0.902,0.98897
08,031,0026,2022-03-27,2.014,2.19328
08,031,0026,2022-03-30,0.663,0.72716
08,031,0026,2022-04-02,1.577,1.7137
08,031,0026,2022-04-05,0.49,0.49879
08,031,0026,2022-04-08,1.552,1.73912
08,031,0026,2022-04-11,1.09,1.09249
08,031,0026,2022-04-14,0.789,0.85012
08,031,0026,2022-04-17,0.858,0.88769
08,031,0026,2022-04-20,0.816,0.81076
08,031,0026,2022-04-23,0.431,0.44914
08,031,0026,2022-04-26,1.53,1.54088
08,031,0026,2022-04-29,1.14,1.16945
08,031,0026,2022-05-02,0.693,0.75069
08,031,0026,2022-05-05,1.266,1.35408
08,031,0026,2022-05-08,1.231,1.22873
08,031,0026,2022-05-11,1.525,1.55869
08,031,0026,2022-05-14,1.016,1.08512
08,031,0026,2022-05-17,1.796,1.8953
08,031,0026,2022-05-20,1.012,1.05873
08,031,0026,2022-05-23,0.998,1.07614
08,031,0026,2022-05-26,1.569,1.714
08,031,0026,2022-05-29,1.158,1.22323
08,123,0008,2022-01-05,1.008,1.12332
08,123,0008,2022-01-11,2.383,2.80041
08,123,0008,2022-01-17,2.282,2.6458
08,123,0008,2022-01-23,2.188,2.45609
08,123,0008,2022-01-29,2.557,2.90158
08,123,0008,2022-02-04,3.188,3.71255
08,123,0008,2022-02-10,1.03,1.14318
08,123,0008,2022-02-16,0.665,0.7197
08,123,0008,2022-02-22,0.716,0.8081
08,123,0008,2022-02-28,1.673,1.88122
08,123,0008,2022-03-06,0.398,0.46258
08,123,0008,2022-03-12,0.909,1.00312
08,123,0008,2022-03-18,0.891,1.00173
08,123,0008,2022-03-24,0.943,0.9873
08,123,0008,2022-03-30,0.341,0.38018
08,123,0008,2022-04-05,0.325,0.32679
08,123,0008,2022-04-11,0.733,0.73958
08,123,0008,2022-04-17,0.574,0.57498
08,123,0008,2022-04-23,0.333,0.33209
08,123,0008,2022-04-29,1.049,1.0838699999999999
08,123,0008,2022-05-05,0.812,0.89173
08,123,0008,2022-05-11,1.473,1.46883
08,123,0008,2022-05-17,1.289,1.34301
08,123,0008,2022-05-23,0.702,0.73967
08,123,0008,2022-05-29,0.784,0.79725
09,009,0027,2022-01-02,1.004,1.09457
09,009,0027,2022-01-05,1.618,1.78279
09,009,0027,2022-01-08,1.499,1.72033
09,009,0027,2022-01-11,0.824,0.87418
09,009,0027,2022-01-14,2.294,2.76871
09,009,0027,2022-01-17,0.743,0.78969
09,009,0027,2022-01-20,1.271,1.42663
09,009,0027,2022-01-23,2.295,2.68565
09,009,0027,2022-01-26,0.561,0.63816
09,009,0027,2022-01-29,1.405,1.58792
09,009,0027,2022-02-01,2.969,3.45571
09,009,0027,2022-02-04,0.687,0.76747
09,009,0027,2022-02-07,2.734,3.44763
09,009,0027,2022-02-10,2.326,2.77384
09,009,0027,2022-02-13,0.75,0.84096
09,009,0027,2022-02-16,2.216,2.48407
09,009,0027,2022-02-19,0.763,0.85717
09,009,0027,2022-02-22,2.281,2.80554
09,009,0027,2022-02-25,1.128,1.2755
09,009,0027,2022-02-28,0.805,0.90548
09,009,0027,2022-03-03,0.993,1.13229
09,009,0027,2022-03-06,2.408,2.66038
09,009,0027,2022-03-09,1.523,1.87883
09,009,0027,2022-03-12,0.447,0.50881
09,009,0027,2022-03-15,1.848,2.09739
09,009,0027,2022-03-18,2.307,2.56503
09,009,0027,2022-03-21,0.515,0.55719
09,009,0027,2022-03-24,0.397,0.41914
09,009,0027,2022-03-27,0.393,0.42665
09,009,0027,2022-03-30,0.949,1.0615
09,009,0027,2022-04-02,0.916,0.99969
09,009,0027,2022-04-05,1.209,1.41483
09,009,0027,2022-04-08,0.957,1.03682
09,009,0027,2022-04-11,0.848,0.94019
09,009,0027,2022-04-14,2.059,2.11206
09,009,0027,2022-04-17,0.402,0.43181
09,009,0027,2022-04-20,0.867,0.94473
09,009,0027,2022-04-23,1.182,1.32617
09,009,0027,2022-04-26,0.763,0.79166
09,009,0027,2022-04-29,0.577,0.62396
09,009,0027,2022-05-02,1.149,1.2804
09,009,0027,2022-05-05,1.51,1.67936
09,009,0027,2022-05-08,0.815,0.86151
09,009,0027,2022-05-11,1.832,1.95489
09,009,0027,2022-05-14,0.645,0.69189
09,009,0027,2022-05-17,0.971,1.05785
09,009,0027,2022-05-20,1.596,1.72616
09,009,0027,2022-05-23,1.03,1.09032
09,009,0027,2022-05-26,0.856,0.91401
09,009,0027,2022-05-29,1.85,2.00901
10,003,2004,2022-01-02,1.009,1.11383
10,003,2004,2022-01-05,1.568,1.75855
10,003,2004,2022-01-08,0.95,1.10384
10,003,2004,2022-01-11,0.808,0.90545
10,003,2004,2022-01-14,2.263,2.77466
10,003,2004,2022-01-17,1.309,1.41719
10,003,2004,2022-01-20,1.566,1.8026199999999999
10,003,2004,2022-01-23,2.677,3.27005
10,003,2004,2022-01-26,0.985,1.17582
10,003,2004,2022-01-29,0.944,1.08631
10,003,2004,2022-02-01,1.89,2.21879
10,003,2004,2022-02-04,0.821,0.91516
10,003,2004,2022-02-07,1.698,2.03775
10,003,2004,2022-02-10,1.692,1.94789
10,003,2004,2022-02-13,1.524,1.73798
10,003,2004,2022-02-16,1.796,2.02873
10,003,2004,2022-02-22,1.915,2.06517
10,003,2004,2022-02-25,0.642,0.72046
10,003,2004,2022-02-28,0.915,1.07884
10,003,2004,2022-03-03,0.936,1.04799
10,003,2004,2022-03-06,2.589,2.90947
10,003,2004,2022-03-09,1.152,1.32671
10,003,2004,2022-03-12,0.679,0.78397
10,003,2004,2022-03-15,2.161,2.46712
10,003,2004,2022-03-18,2.214,2.7339
10,003,2004,2022-03-21,1.344,1.55344
10,003,2004,2022-03-24,0.8,0.9225
10,003,2004,2022-03-27,0.36,0.40634
10,003,2004,2022-03-30,1.135,1.35795
10,003,2004,2022-04-02,0.726,0.81285
10,003,2004,2022-04-05,1.406,1.71764
10,003,2004,2022-04-08,1.033,1.12573
10,003,2004,2022-04-11,0.85,0.93285
10,003,2004,2022-04-14,2.386,2.5831
10,003,2004,2022-04-17,0.746,0.81819
10,003,2004,2022-04-20,0.868,0.95798
10,003,2004,2022-04-23,1.226,1.39363
10,003,2004,2022-04-26,1.309,1.42911
10,003,2004,2022-04-29,0.874,0.95891
10,003,2004,2022-05-02,2.056,2.30918
10,003,2004,2022-05-05,1.11,1.18752
10,003,2004,2022-05-08,0.884,0.94888
10,003,2004,2022-05-11,2.743,2.94077
10,003,2004,2022-05-14,1.235,1.34913
10,003,2004,2022-05-17,1.303,1.59019
10,003,2004,2022-05-23,-0.024,-0.02376
11,001,0043,2022-01-02,0.995,1.06506
11,001,0043,2022-01-05,2.401,2.72208
11,001,0043,2022-01-08,1.304,1.55718
11,001,0043,2022-01-11,0.784,0.89537
11,001,0043,2022-01-14,2.423,2.99035
11,001,0043,2022-01-17,0.933,1.05259
11,001,0043,2022-01-20,1.369,1.53601
11,001,0043,2022-01-23,2.873,3.34842
11,001,0043,2022-01-26,1.222,1.44655
11,001,0043,2022-01-29,1.015,1.13251
11,001,0043,2022-02-01,1.68,2.00283
11,001,0043,2022-02-04,0.888,1.00602
11,001,0043,2022-02-07,1.726,2.01403
11,001,0043,2022-02-10,1.89,2.09403
11,001,0043,2022-02-13,1.089,1.28331
11,001,0043,2022-02-16,1.872,2.13216
11,001,0043,2022-02-19,0.963,1.10241
11,001,0043,2022-02-22,1.663,1.81679
11,001,0043,2022-02-25,0.692,0.78669
11,001,0043,2022-02-28,0.996,1.1469
11,001,0043,2022-03-03,0.692,0.78693
11,001,0043,2022-03-06,3.886,4.16612
11,001,0043,2022-03-09,0.736,0.82102
11,001,0043,2022-03-12,1.003,1.14562
11,001,0043,2022-03-15,2.453,2.75681
11,001,0043,2022-03-18,2.53,2.84689
11,001,0043,2022-03-21,1.633,1.78178
11,001,0043,2022-03-24,1.163,1.37601
11,001,0043,2022-03-27,0.321,0.35775
11,001,0043,2022-03-30,2.209,2.6314
11,001,0043,2022-04-02,0.914,1.04233
11,001,0043,2022-04-05,1.637,1.81502
11,001,0043,2022-04-08,1.002,1.06985
11,001,0043,2022-04-11,1.442,1.69714
11,001,0043,2022-04-14,1.797,1.91159
11,001,0043,2022-04-17,0.81,0.86914
11,001,0043,2022-04-29,1.595,1.79177
11,001,0043,2022-05-02,2.613,2.88669
11,001,0043,2022-05-05,1.426,1.52498
11,001,0043,2022-05-08,2.145,2.19875
11,001,0043,2022-05-14,1.104,1.19647
11,001,0043,2022-05-17,1.509,1.62773
11,001,0043,2022-05-20,5.153,5.41038
11,001,0043,2022-05-23,1.268,1.35334
11,001,0043,2022-05-26,0.924,1.0053
11,001,0043,2022-05-29,1.915,2.10181
12,011,0034,2022-01-02,0.76,0.80414
12,011,0034,2022-01-05,0.74,0.78688
12,011,0034,2022-01-08,0.541,0.57479
12,011,0034,2022-01-11,0.828,0.88482
12,011,0034,2022-01-14,3.299,3.79163
12,011,0034,2022-01-17,0.843,0.87725
12,011,0034,2022-01-20,1.215,1.26465
12,011,0034,2022-01-23,1.017,1.14864
12,011,0034,2022-01-26,1.097,1.20123
12,011,0034,2022-01-29,1.83,1.91826
12,011,0034,2022-02-01,0.933,0.98266
12,011,0034,2022-02-04,0.77,0.80421
12,011,0034,2022-02-07,1.099,1.15782
12,011,0034,2022-02-10,1.425,1.52209
12,011,0034,2022-02-13,1.383,1.60657
12,011,0034,2022-02-16,0.396,0.39973
12,011,0034,2022-02-19,1.162,1.16241
12,011,0034,2022-02-22,0.415,0.41309
12,011,0034,2022-02-25,0.403,0.43667
12,011,0034,2022-02-28,1.104,1.19678
12,011,0034,2022-03-03,1.262,1.33386
12,011,0034,2022-03-06,0.321,0.33544
12,011,0034,2022-03-09,0.522,0.55158
12,011,0034,2022-03-12,0.893,1.0022200000000001
12,011,0034,2022-03-15,0.353,0.38625
12,011,0034,2022-03-18,0.793,0.82581
12,011,0034,2022-03-21,0.669,0.67923
12,011,0034,2022-03-24,1.111,1.19474
12,011,0034,2022-03-27,2.817,3.06657
12,011,0034,2022-03-30,2.282,2.46935
12,011,0034,2022-04-02,1.276,1.44653
12,011,0034,2022-04-05,0.561,0.60395
12,011,0034,2022-04-08,1.418,1.41778
12,011,0034,2022-04-11,0.585,0.60848
12,011,0034,2022-04-14,0.65,0.66132
12,011,0034,2022-04-17,0.238,0.25131
12,011,0034,2022-04-20,0.754,0.78308
12,011,0034,2022-04-23,0.303,0.32152
12,011,0034,2022-04-26,0.444,0.46709
12,011,0034,2022-04-29,1.015,1.05505
12,011,0034,2022-05-02,0.6,0.61009
12,011,0034,2022-05-05,1.556,1.65397
12,011,0034,2022-05-08,1.067,1.08707
12,011,0034,2022-05-11,0.994,1.03142
12,011,0034,2022-05-14,0.737,0.79158
12,011,0034,2022-05-17,1.231,1.33595
12,011,0034,2022-05-20,0.728,0.77836
12,011,0034,2022-05-23,0.31,0.32292
12,011,0034,2022-05-26,0.844,0.88316
12,011,0034,2022-05-29,1.15,1.26278
12,057,3002,2022-01-02,0.63,0.70172
12,057,3002,2022-01-05,1.804,2.07573
12,057,3002,2022-01-08,1.282,1.3978
12,057,3002,2022-01-11,0.828,0.90853
12,057,3002,2022-01-17,1.15,1.27536
12,057,3002,2022-01-20,2.64,3.18772
12,057,3002,2022-01-23,1.668,1.90393
12,057,3002,2022-01-26,1.961,2.25824
12,057,3002,2022-01-29,1.962,2.2703
12,057,3002,2022-02-01,3.029,3.54337
12,057,3002,2022-02-04,1.323,1.40027
12,057,3002,2022-02-07,1.044,1.22839
12,057,3002,2022-02-10,3.669,4.0063
12,057,3002,2022-02-13,2.333,2.6076
12,057,3002,2022-02-16,0.968,1.03821
12,057,3002,2022-02-19,1.775,1.98664
12,057,3002,2022-02-22,1.334,1.47631
12,057,3002,2022-02-25,1.543,1.72846
12,057,3002,2022-02-28,2.769,3.11739
12,057,3002,2022-03-03,4.701,5.26128
12,057,3002,2022-03-06,1.07,1.12665
12,057,3002,2022-03-09,1.023,1.10523
12,057,3002,2022-03-12,0.926,1.1025
12,057,3002,2022-03-15,0.925,0.98349
12,057,3002,2022-03-18,3.002,3.39346
12,057,3002,2022-03-21,2.049,2.26453
12,057,3002,2022-03-24,0.729,0.79269
12,057,3002,2022-03-27,2.603,2.80017
12,057,3002,2022-03-30,2.343,2.69307
12,057,3002,2022-04-02,1.17,1.28464
12,057,3002,2022-04-05,1.159,1.34465
12,057,3002,2022-04-08,0.803,0.84166
12,057,3002,2022-04-11,1.371,1.51668
12,057,3002,2022-04-14,0.852,0.88331
12,057,3002,2022-04-17,1.021,1.13944
12,057,3002,2022-04-20,1.122,1.21429
12,057,3002,2022-04-23,0.852,0.89868
12,057,3002,2022-04-26,1.057,1.13884
12,057,3002,2022-04-29,1.526,1.62812
12,057,3002,2022-05-02,1.385,1.51782
12,057,3002,2022-05-05,1.832,2.00107
12,057,3002,2022-05-08,2.007,2.11062
12,057,3002,2022-05-11,2.247,2.36305
12,057,3002,2022-05-14,2.415,2.72094
12,057,3002,2022-05-17,1.741,1.90688
12,057,3002,2022-05-20,1.407,1.5723
12,057,3002,2022-05-23,0.91,0.94168
12,057,3002,2022-05-26,1.17,1.29478
12,057,3002,2022-05-29,2.318,2.66485
12,073,0012,2022-01-05,2.995,3.309
12,073,0012,2022-01-11,2.27,2.7563
12,073,0012,2022-01-25,3.402,3.69392
12,073,0012,2022-01-27,4.64,5.2784
12,073,0012,2022-01-29,2.82,3.4006
12,073,0012,2022-02-04,0.921,0.9846
12,073,0012,2022-02-10,5.007,5.65964
12,073,0012,2022-02-16,4.066,4.64813
12,073,0012,2022-02-22,1.653,1.82078
12,073,0012,2022-02-28,2.643,2.97614
12,073,0012,2022-03-06,1.8,1.94704
12,073,0012,2022-03-12,2.252,2.42096
12,073,0012,2022-03-18,1.197,1.34768
12,073,0012,2022-03-24,2.112,2.27311
12,073,0012,2022-03-30,2.138,2.36671
12,073,0012,2022-04-05,1.418,1.5549
12,073,0012,2022-04-11,3.234,3.64458
12,073,0012,2022-04-17,1.434,1.52579
12,073,0012,2022-04-23,2.325,2.71952
12,073,0012,2022-04-29,7.88,8.80044
12,073,0012,2022-05-05,3.309,3.45352
12,073,0012,2022-05-11,9.064,9.94824
12,073,0012,2022-05-17,4.127,4.87994
12,073,0012,2022-05-23,2.469,2.42763
12,073,0012,2022-05-29,2.376,2.65994
13,021,0007,2022-01-05,3.66,3.96578
13,021,0007,2022-01-11,1.396,1.51149
13,021,0007,2022-01-17,3.765,4.22392
13,021,0007,2022-01-26,3.336,3.91941
13,021,0007,2022-01-29,1.219,1.37154
13,021,0007,2022-02-04,1.069,1.12345
13,021,0007,2022-02-10,8.039,9.12007
13,021,0007,2022-02-16,4.163,4.51218
13,021,0007,2022-02-22,2.755,2.89452
13,021,0007,2022-02-28,1.508,1.648
13,021,0007,2022-03-06,1.884,2.04682
13,021,0007,2022-03-12,0.807,0.87116
13,021,0007,2022-03-18,3.034,3.3482
13,021,0007,2022-03-24,2.549,2.63473
13,021,0007,2022-03-30,2.675,2.82369
13,021,0007,2022-04-05,4.693,5.02826
13,021,0007,2022-04-12,6.347,6.73026
13,021,0007,2022-04-17,2.615,2.77285
13,021,0007,2022-04-23,3.26,3.47427
13,021,0007,2022-04-29,3.732,3.90944
13,021,0007,2022-05-05,3.781,4.06613
13,021,0007,2022-05-11,5.531,5.93898
13,021,0007,2022-05-17,2.303,2.5075
13,021,0007,2022-05-23,1.689,1.65648
13,021,0007,2022-05-29,3.252,3.53366
13,069,0002,2022-01-05,1.931,2.15883
13,069,0002,2022-01-11,1.3,1.42515
13,069,0002,2022-01-17,1.079,1.25984
13,069,0002,2022-01-23,1.789,2.04971
13,069,0002,2022-01-29,0.923,1.01552
13,069,0002,2022-02-04,4.013,4.26229
13,069,0002,2022-02-10,4.02,4.72722
13,069,0002,2022-02-16,1.456,1.60327
13,069,0002,2022-02-22,1.503,1.59148
13,069,0002,2022-02-28,2.723,2.92626
13,069,0002,2022-03-06,1.616,1.78583
13,069,0002,2022-03-12,0.703,0.73845
13,069,0002,2022-03-18,1.636,1.82196
13,069,0002,2022-03-24,1.679,1.79178
13,069,0002,2022-03-30,2.63,2.84471
13,069,0002,2022-04-05,1.659,1.78958
13,069,0002,2022-04-11,2.46,2.77686
13,069,0002,2022-04-17,2.344,2.57696
13,069,0002,2022-04-29,1.683,1.79172
13,069,0002,2022-05-05,3.611,3.97743
13,069,0002,2022-05-11,2.089,2.22135
13,069,0002,2022-05-17,2.683,2.88819
13,069,0002,2022-05-23,1.468,1.41912
13,069,0002,2022-05-29,3.255,3.67478
13,089,0002,2022-01-02,1.086,1.15047
13,089,0002,2022-01-05,2.26,2.73721
13,089,0002,2022-01-08,2.271,2.57146
13,089,0002,2022-01-11,1.297,1.49021
13,089,0002,2022-01-14,1.938,2.25292
13,089,0002,2022-01-17,0.69,0.8499
13,089,0002,2022-01-20,2.384,2.81418
13,089,0002,2022-01-23,3.366,4.00677
13,089,0002,2022-01-26,2.794,3.22552
13,089,0002,2022-01-29,0.918,1.07705
13,089,0002,2022-02-01,5.317,6.4727
13,089,0002,2022-02-04,0.705,0.80972
13,089,0002,2022-02-07,2.179,2.51071
13,089,0002,2022-02-10,4.261,4.76212
13,089,0002,2022-02-13,1.056,1.18736
13,089,0002,2022-02-16,4.723,5.23269
13,089,0002,2022-02-19,1.194,1.37624
13,089,0002,2022-02-22,2.443,2.69579
13,089,0002,2022-02-25,1.131,1.2777
13,089,0002,2022-02-28,1.466,1.62918
13,089,0002,2022-03-03,3.621,3.97468
13,089,0002,2022-03-06,2.854,3.25552
13,089,0002,2022-03-09,1.076,1.16677
13,089,0002,2022-03-12,0.456,0.51065
13,089,0002,2022-03-15,3.905,4.1973
13,089,0002,2022-03-18,2.18,2.43267
13,089,0002,2022-03-21,2.263,2.51593
13,089,0002,2022-03-24,1.444,1.57955
13,089,0002,2022-03-27,0.712,0.82039
13,089,0002,2022-03-30,4.616,5.19233
13,089,0002,2022-04-02,3.095,3.42892
13,089,0002,2022-04-05,3.548,3.95912
13,089,0002,2022-04-08,1.066,1.14907
13,089,0002,2022-04-11,2.791,3.01523
13,089,0002,2022-04-14,2.048,2.21428
13,089,0002,2022-04-17,3.874,4.16651
13,089,0002,2022-04-20,2.125,2.30668
13,089,0002,2022-04-23,3.469,3.82059
13,089,0002,2022-04-26,2.673,2.86475
13,089,0002,2022-04-29,7.325,8.06913
13,089,0002,2022-05-02,2.002,2.18291
13,089,0002,2022-05-05,3.122,3.5227
13,089,0002,2022-05-08,1.393,1.48118
13,089,0002,2022-05-11,3.74,4.14225
13,089,0002,2022-05-14,1.662,1.82497
13,089,0002,2022-05-17,2.384,2.61449
13,089,0002,2022-05-20,1.786,1.99607
13,089,0002,2022-05-23,1.244,1.24395
13,089,0002,2022-05-26,1.629,1.72885
13,089,0002,2022-05-29,3.193,3.50158
13,115,0003,2022-01-05,2.493,3.01242
13,115,0003,2022-01-11,2.026,2.02556
13,115,0003,2022-01-17,0.85,0.84993
13,115,0003,2022-01-23,3.173,3.43734
13,115,0003,2022-01-29,0.754,0.75407
13,115,0003,2022-02-04,0.644,0.64412
13,115,0003,2022-02-16,4.423,4.42317
13,115,0003,2022-02-22,1.932,1.9324
13,115,0003,2022-03-06,7.174,7.17874
13,115,0003,2022-03-12,0.86,0.85987
13,115,0003,2022-03-18,3.159,3.86152
13,115,0003,2022-03-24,1.329,1.32946
13,115,0003,2022-03-30,6.216,6.21574
13,115,0003,2022-04-05,5.81,5.80993
13,115,0003,2022-04-11,3.338,3.33822
13,115,0003,2022-04-17,2.782,2.78248
13,115,0003,2022-04-23,5.016,5.01641
13,115,0003,2022-04-29,6.56,6.55959
13,115,0003,2022-05-05,4.474,4.47442
13,115,0003,2022-05-11,5.013,5.01345
13,115,0003,2022-05-17,2.695,2.69464
13,115,0003,2022-05-23,1.502,1.5019
13,115,0003,2022-05-29,2.693,2.69307
13,215,0012,2022-01-05,4.511,4.92331
13,215,0012,2022-01-11,2.148,2.37816
13,215,0012,2022-01-17,1.023,1.21425
13,215,0012,2022-01-23,3.451,3.97905
13,215,0012,2022-01-29,1.663,1.9122
13,215,0012,2022-02-04,0.758,0.82432
13,215,0012,2022-02-10,15.693,17.6837
13,215,0012,2022-02-16,6.645,7.64461
13,215,0012,2022-02-22,2.242,2.45825
13,215,0012,2022-02-28,1.743,1.91915
13,215,0012,2022-03-06,8.201,8.87299
13,215,0012,2022-03-12,0.77,0.86356
13,215,0012,2022-03-18,2.435,2.69123
13,215,0012,2022-03-24,1.758,1.93181
13,215,0012,2022-03-30,8.655,9.368
13,215,0012,2022-04-05,5.236,5.71426
13,215,0012,2022-04-11,3.421,3.80873
13,215,0012,2022-04-17,2.241,2.51326
13,215,0012,2022-04-23,5.819,6.45236
13,215,0012,2022-04-29,3.624,3.98221
13,215,0012,2022-05-05,3.219,3.61875
13,215,0012,2022-05-11,4.033,4.42348
13,215,0012,2022-05-17,2.249,2.39238
13,215,0012,2022-05-23,1.288,1.2898
13,215,0012,2022-05-29,2.978,3.36249
13,245,0091,2022-01-11,2.229,2.54902
13,245,0091,2022-01-17,0.571,0.72021
13,245,0091,2022-01-23,2.839,3.55363
13,245,0091,2022-01-29,0.6,0.59958
13,245,0091,2022-02-04,1.118,1.13448
13,245,0091,2022-02-10,4.584,5.49153
13,245,0091,2022-02-16,3.382,4.18331
13,245,0091,2022-02-22,2.068,2.40332
13,245,0091,2022-02-28,1.583,1.73021
13,245,0091,2022-03-06,2.296,2.30165
13,245,0091,2022-03-12,0.744,0.74356
13,245,0091,2022-03-30,2.937,3.62644
13,245,0091,2022-04-05,3.293,3.72819
13,245,0091,2022-04-11,3.108,3.8363
13,245,0091,2022-04-17,2.516,2.73087
13,245,0091,2022-04-23,2.716,2.94758
13,245,0091,2022-04-29,3.144,3.14417
13,245,0091,2022-05-05,2.79,2.79047
13,245,0091,2022-05-11,2.481,2.4808500000000002
